Scene name,Original Tag,Corrected Tag,Num Corrections
00757-LVgQNuK8vtv,"toilet paper holder","toilet paper dispenser",3
00757-LVgQNuK8vtv,"towel holder","towel bar",1
00757-LVgQNuK8vtv,"trash bin","trashcan",6
00757-LVgQNuK8vtv,"troley","trolley",1
00758-HfMobPm86Xn,"/unknown/ probably decoration","unknown",3
00758-HfMobPm86Xn,"DOOR FRAME","door frame",1
00758-HfMobPm86Xn,"books","book",36
00758-HfMobPm86Xn,"ceiling air vent","ceiling vent",1
00758-HfMobPm86Xn,"ceiling fan ","ceiling fan",1
00758-HfMobPm86Xn,"coocker","cooker",3
00758-HfMobPm86Xn,"dinnerware decoration","decorative dinnerware",1
00758-HfMobPm86Xn,"door ","door",3
00758-HfMobPm86Xn,"jewellery","jewelry",2
00758-HfMobPm86Xn,"kitchen hood","range hood",1
00758-HfMobPm86Xn,"pile of stuff","unknown",1
00758-HfMobPm86Xn,"sheets/ clothes","sheets / clothes",8
00758-HfMobPm86Xn,"stack of books/ papers","stack of books / papers",1
00758-HfMobPm86Xn,"tissues","tissue",1
00758-HfMobPm86Xn,"towel hanger","towel bar",4
00758-HfMobPm86Xn,"unknown machines","appliance",1
00758-HfMobPm86Xn,"unknown stuff","unknown",1
00758-HfMobPm86Xn,"unknown/ probably bin","bin",1
00758-HfMobPm86Xn,"unknown/ probably coocking books","book",1
00758-HfMobPm86Xn,"unknown/ probably cosmetics","cosmetics",1
00758-HfMobPm86Xn,"unknown/ probably fan vent","fan",1
00758-HfMobPm86Xn,"unknown/ probably fire detector","smoke detector",4
00758-HfMobPm86Xn,"unknown/ probably frame","frame",1
00758-HfMobPm86Xn,"unknown/ probably fridge","fridge",1
00758-HfMobPm86Xn,"unknown/ probably radio","radio",1
00758-HfMobPm86Xn,"unknown/ probably wall lamp","wall lamp",1
00758-HfMobPm86Xn,"wall light","wall lamp",8
00758-HfMobPm86Xn,"wardrobe ","wardrobe",1
00758-HfMobPm86Xn,"wardrobe sliding door","sliding door",1
00758-HfMobPm86Xn,"washbasin ","washbasin",1
00758-HfMobPm86Xn,"washbasin cabinet","wash cabinet",6
00758-HfMobPm86Xn,"window panel","window",2
00758-HfMobPm86Xn,"wooden panel","panel",10
00800-TEEsavR23oF," door frame","door frame",3
00800-TEEsavR23oF,"DOOR FRAME","door frame",6
00800-TEEsavR23oF,"FLOWER","flower",3
00800-TEEsavR23oF,"books","book",1
00800-TEEsavR23oF,"ceiling ","ceiling",1
00800-TEEsavR23oF,"ceiling light ","ceiling lamp",1
00800-TEEsavR23oF,"ceiling light","ceiling lamp",1
00800-TEEsavR23oF,"door ","door",1
00800-TEEsavR23oF,"dorr","door",1
00800-TEEsavR23oF,"iron ","iron",1
00800-TEEsavR23oF,"night table","nightstand",4
00800-TEEsavR23oF,"sink ","sink",1
00800-TEEsavR23oF,"terrace door","door",1
00800-TEEsavR23oF,"toilet seat ","toilet seat",1
00800-TEEsavR23oF,"trash bin","trashcan",2
00800-TEEsavR23oF,"tv led","tv",1
00800-TEEsavR23oF,"unknown kitchen appliance","kitchen appliance",8
00800-TEEsavR23oF,"unknown kitchen stuff","unknown",4
00800-TEEsavR23oF,"wallkitchen island","wall",1
00800-TEEsavR23oF,"window ","window",2
00802-wcojb4TFT35,"basket /w books","basket with books",1
00802-wcojb4TFT35,"books","book",18
00802-wcojb4TFT35,"box /w books","box with books",1
00802-wcojb4TFT35,"dryer","clothes dryer",1
00802-wcojb4TFT35,"easels","easel",1
00802-wcojb4TFT35,"folders","folder",2
00802-wcojb4TFT35,"fruits","fruit",1
00802-wcojb4TFT35,"hangers","hanger",1
00802-wcojb4TFT35,"kitchen tools","kitchen utensils",1
00802-wcojb4TFT35,"lamps","lamp",1
00802-wcojb4TFT35,"lids","lid",2
00802-wcojb4TFT35,"pillows","pillow",4
00802-wcojb4TFT35,"pipes","pipe",9
00802-wcojb4TFT35,"shoes","shoe",6
00802-wcojb4TFT35,"suitcase","luggage",4
00802-wcojb4TFT35,"table on wheels","table",1
00802-wcojb4TFT35,"toilet bin","trash can",1
00802-wcojb4TFT35,"toilet paper holder","toilet paper dispenser",3
00802-wcojb4TFT35,"toolbox","tool box",1
00802-wcojb4TFT35,"tools","tool",1
00802-wcojb4TFT35,"toothbrush holder","cup",2
00802-wcojb4TFT35,"towel hanger","towel bar",1
00802-wcojb4TFT35,"towel rod","towel bar",3
00802-wcojb4TFT35,"toys","toy",1
00802-wcojb4TFT35,"trash bin","trashcan",5
00802-wcojb4TFT35,"trash can","trashcan",1
00802-wcojb4TFT35,"valve","plumbing",1
00802-wcojb4TFT35,"wardrobe accesories","wardrobe",1
00802-wcojb4TFT35,"window panes","window",1
00803-k1cupFYWXJ6,"chasis","chassis",2
00803-k1cupFYWXJ6,"exhibition window ","exhibition window",6
00803-k1cupFYWXJ6,"framed picture","picture",101
00803-k1cupFYWXJ6,"sewing machine ","sewing machine",1
00803-k1cupFYWXJ6,"unknown/ probably sofa","sofa",1
00803-k1cupFYWXJ6,"unknown/ probably wall lamp","wall lamp",1
00808-y9hTuugGdiq,"cupboard","cabinet",2
00808-y9hTuugGdiq,"remote","remote control",5
00808-y9hTuugGdiq,"towel holder","towel bar",1
00808-y9hTuugGdiq,"towel rod","towel bar",5
00810-CrMo8WxCyVb,"frame door","frame",2
00810-CrMo8WxCyVb,"table tray","tray",4
00810-CrMo8WxCyVb,"tabletop","table",3
00810-CrMo8WxCyVb,"tub","bathtub",1
00813-svBbv1Pavdk,"books","book",2
00813-svBbv1Pavdk,"cookbook","cook book",2
00813-svBbv1Pavdk,"doors","door",1
00813-svBbv1Pavdk,"dryer","clothes dryer",1
00813-svBbv1Pavdk,"microweave","microwave",1
00813-svBbv1Pavdk,"pipes","pipe",1
00813-svBbv1Pavdk,"shelves","shelving",2
00813-svBbv1Pavdk,"trash can","trashcan",1
00813-svBbv1Pavdk,"twigs in vase","plant",1
00813-svBbv1Pavdk,"wall controller","wall control",2
00814-p53SfW6mjZe," door frame","door frame",1
00814-p53SfW6mjZe," wall panel","wall panel",2
00814-p53SfW6mjZe,"ceiling  lamp","ceiling lamp",1
00814-p53SfW6mjZe,"ceiling ","ceiling",2
00814-p53SfW6mjZe,"decration","decoration",1
00814-p53SfW6mjZe,"door  frame","door frame",3
00814-p53SfW6mjZe,"terrace door","door",5
00814-p53SfW6mjZe,"tiled floor","floor",8
00814-p53SfW6mjZe,"toilet bin","trash can",2
00814-p53SfW6mjZe,"toilet bowl brush holder","toilet brush holder",1
00815-h1zeeAwLh9Z,"books","book",1
00815-h1zeeAwLh9Z,"box of  tissues","box of tissues",1
00815-h1zeeAwLh9Z,"dacorative plant","decorative plant",2
00815-h1zeeAwLh9Z,"nighstand","nightstand",2
00815-h1zeeAwLh9Z,"tiled floor","floor",5
00815-h1zeeAwLh9Z,"toster","toaster",2
00815-h1zeeAwLh9Z,"towel rod","towel bar",2
00815-h1zeeAwLh9Z,"unknown kitchen stuff","unknown",1
00815-h1zeeAwLh9Z,"window  frame","window frame",1
00820-mL8ThkuaVTM,"ceiling ","ceiling",4
00820-mL8ThkuaVTM,"ceiling light","ceiling lamp",2
00820-mL8ThkuaVTM,"chair ","chair",4
00820-mL8ThkuaVTM,"door ","door",1
00820-mL8ThkuaVTM,"door mat","doormat",1
00820-mL8ThkuaVTM,"small table","table",1
00820-mL8ThkuaVTM,"toilet paper holder","toilet paper dispenser",2
00820-mL8ThkuaVTM,"towel rod","towel bar",1
00820-mL8ThkuaVTM,"trash bin","trashcan",1
00820-mL8ThkuaVTM,"wall ","wall",10
00820-mL8ThkuaVTM,"wall electronic","wall electronics",2
00820-mL8ThkuaVTM,"window ","window",12
00821-eF36g7L6Z9M,"bathroom mirror","mirror",1
00821-eF36g7L6Z9M,"ceiling ","ceiling",1
00821-eF36g7L6Z9M,"ceiling balk","unknown",8
00821-eF36g7L6Z9M,"chest ","chest",1
00821-eF36g7L6Z9M,"decorative plants","decorative plant",1
00821-eF36g7L6Z9M,"kitchen board","cutting board",1
00821-eF36g7L6Z9M,"kitchen hood","range hood",1
00821-eF36g7L6Z9M,"logs","firewood",2
00821-eF36g7L6Z9M,"player","music player",1
00821-eF36g7L6Z9M,"remote","remote control",4
00821-eF36g7L6Z9M,"salt pepper","salt and pepper",1
00821-eF36g7L6Z9M,"shower head","showerhead",1
00821-eF36g7L6Z9M,"unknown/ probably candle","candle",1
00821-eF36g7L6Z9M,"unknown/ probably decoration","decoration",1
00821-eF36g7L6Z9M,"unknown/ probably wall lamp","wall lamp",1
00821-eF36g7L6Z9M,"wardrobe door","wardrobe",1
00821-eF36g7L6Z9M,"washbasin cabinet","wash cabinet",5
00821-eF36g7L6Z9M,"window ","window",1
00821-eF36g7L6Z9M,"wooden balk","wood",2
00823-7MXmsvcQjpJ," ceiling lamp","ceiling lamp",1
00823-7MXmsvcQjpJ,"door ","door",1
00823-7MXmsvcQjpJ,"floor ","floor",1
00823-7MXmsvcQjpJ,"flower pot","flowerpot",2
00823-7MXmsvcQjpJ,"paintng","painting",1
00823-7MXmsvcQjpJ,"toolbox","tool box",2
00823-7MXmsvcQjpJ,"trash bin","trashcan",8
00823-7MXmsvcQjpJ,"unknown wall","wall",1
00823-7MXmsvcQjpJ,"window ","window",1
00823-7MXmsvcQjpJ,"window place","window",1
00824-Dd4bFSTQ8gi,"ceiling duck","ceiling duct",1
00824-Dd4bFSTQ8gi,"podest","podium",1
00824-Dd4bFSTQ8gi,"terrace door","door",1
00824-Dd4bFSTQ8gi,"tiled floor","floor",2
00824-Dd4bFSTQ8gi,"toilet bin","trash can",1
00824-Dd4bFSTQ8gi,"toilet paper holder","toilet paper dispenser",1
00824-Dd4bFSTQ8gi,"towel holder","towel bar",1
00824-Dd4bFSTQ8gi,"unknown picture/window","picture",1
00827-BAbdmeyTvMZ,"ceiling ","ceiling",1
00827-BAbdmeyTvMZ,"door ","door",9
00827-BAbdmeyTvMZ,"pillow ","pillow",1
00827-BAbdmeyTvMZ,"small table","table",2
00827-BAbdmeyTvMZ,"table clutter","clutter",1
00827-BAbdmeyTvMZ,"toilet plunger","plunger",1
00827-BAbdmeyTvMZ,"towel ","towel",1
00827-BAbdmeyTvMZ,"towel rod","towel bar",1
00827-BAbdmeyTvMZ,"window ","window",4
00829-QaLdnwvtxbs,"CURTAIN","curtain",1
00829-QaLdnwvtxbs,"bathroom  mat","bathroom mat",1
00829-QaLdnwvtxbs,"pipe part","pipe",1
00829-QaLdnwvtxbs,"remote controller","remote control",1
00829-QaLdnwvtxbs,"shower head","showerhead",1
00829-QaLdnwvtxbs,"tea box","box",1
00829-QaLdnwvtxbs,"toilet ","toilet",1
00829-QaLdnwvtxbs,"toilet utensil","utensil",1
00829-QaLdnwvtxbs,"towel hanger","towel bar",2
00829-QaLdnwvtxbs,"towel holder","towel bar",1
00829-QaLdnwvtxbs,"towels","towel",3
00829-QaLdnwvtxbs,"tv cabinet","tv stand",1
00829-QaLdnwvtxbs,"unknown/ probably cosmetics","cosmetics",1
00829-QaLdnwvtxbs,"unknown/ probably fire detector","smoke detector",2
00829-QaLdnwvtxbs,"unknown/ probably fire sprinkler","sprinkler",1
00829-QaLdnwvtxbs,"unknown// probably fire sprinkler","fire sprinkler",1
00829-QaLdnwvtxbs,"washbasin table","washbasin counter",2
00829-QaLdnwvtxbs,"wooden panel","panel",1
00831-yr17PDCnDDW,"","unknown",1
00831-yr17PDCnDDW,"shelf /w clutter","shelf with clutter",44
00831-yr17PDCnDDW,"trash bin","trashcan",1
00831-yr17PDCnDDW,"unknown clutter","clutter",4
00832-qyAac8rV8Zk,"shelf/cabinet","shelf / cabinet",1
00832-qyAac8rV8Zk,"table tray","tray",2
00832-qyAac8rV8Zk,"tabletop","table",5
00832-qyAac8rV8Zk,"toilet ","toilet",1
00832-qyAac8rV8Zk,"towel holder","towel bar",1
00832-qyAac8rV8Zk,"trash bin","trashcan",3
00835-q3zU7Yy5E5s,"books","book",3
00835-q3zU7Yy5E5s,"door stoppper","door stopper",1
00835-q3zU7Yy5E5s,"miror","mirror",1
00835-q3zU7Yy5E5s,"tablecloth","table cloth",2
00835-q3zU7Yy5E5s,"toilet bin","trash can",2
00835-q3zU7Yy5E5s,"toilet bowl brush holder","toilet brush holder",1
00835-q3zU7Yy5E5s,"towels","towel",1
00835-q3zU7Yy5E5s,"unknown kitchen appliance","kitchen appliance",1
00839-zt1RVoi7PcG,"  shower dial","shower dial",1
00839-zt1RVoi7PcG," door ","door",1
00839-zt1RVoi7PcG," door frame","door frame",1
00839-zt1RVoi7PcG,"","unknown",1
00839-zt1RVoi7PcG,"bathroom accessory ","bathroom accessory",2
00839-zt1RVoi7PcG,"books","book",1
00839-zt1RVoi7PcG,"ceiling ","ceiling",2
00839-zt1RVoi7PcG,"ceiling light","ceiling lamp",9
00839-zt1RVoi7PcG,"door ","door",1
00839-zt1RVoi7PcG,"lamp desk","desk lamp",1
00839-zt1RVoi7PcG,"paiting","painting",1
00839-zt1RVoi7PcG,"shoes","shoe",1
00839-zt1RVoi7PcG,"small table","table",1
00839-zt1RVoi7PcG,"towel holder","towel bar",2
00839-zt1RVoi7PcG,"trash bin","trashcan",2
00839-zt1RVoi7PcG,"tv led","tv",7
00839-zt1RVoi7PcG,"unknwn","unknown",2
00839-zt1RVoi7PcG,"wall ","wall",5
00839-zt1RVoi7PcG,"wall light","wall lamp",1
00839-zt1RVoi7PcG,"window  frame","window frame",2
00839-zt1RVoi7PcG,"window ","window",4
00843-DYehNKdT76V,"ceiling  light","ceiling light",2
00843-DYehNKdT76V,"ceiling ","ceiling",3
00843-DYehNKdT76V,"ceiling LIGHT","ceiling lamp",2
00843-DYehNKdT76V,"ceiling light","ceiling lamp",11
00843-DYehNKdT76V,"door ","door",1
00843-DYehNKdT76V,"night table","nightstand",5
00843-DYehNKdT76V,"table tray","tray",1
00843-DYehNKdT76V,"trash bin","trashcan",1
00843-DYehNKdT76V,"wall ","wall",1
00843-DYehNKdT76V,"window ","window",2
00844-q5QZSEeHe5g,"books","book",22
00844-q5QZSEeHe5g,"decor plate","decorative plate",2
00844-q5QZSEeHe5g,"decoration window","decorative window",1
00844-q5QZSEeHe5g,"dish washer","dishwasher",1
00844-q5QZSEeHe5g,"documents","document",1
00844-q5QZSEeHe5g,"doile","doily",1
00844-q5QZSEeHe5g,"door mat","doormat",3
00844-q5QZSEeHe5g,"doors","door",3
00844-q5QZSEeHe5g,"dryer","clothes dryer",1
00844-q5QZSEeHe5g,"excercise mat","exercise mat",2
00844-q5QZSEeHe5g,"flower pot","flowerpot",1
00844-q5QZSEeHe5g,"flowers in vase","flower vase",7
00844-q5QZSEeHe5g,"flowers","flower",3
00844-q5QZSEeHe5g,"folded chairs","folded chair",1
00844-q5QZSEeHe5g,"fruits","fruit",1
00844-q5QZSEeHe5g,"furniture parts","furniture",1
00844-q5QZSEeHe5g,"hangers","hanger",2
00844-q5QZSEeHe5g,"high chair","highchair",1
00844-q5QZSEeHe5g,"lacy doily","lace doily",1
00844-q5QZSEeHe5g,"lights","light",1
00844-q5QZSEeHe5g,"mattress","bed",5
00844-q5QZSEeHe5g,"microweave","microwave",3
00844-q5QZSEeHe5g,"outflow","unknown",1
00844-q5QZSEeHe5g,"overlay","unknown",1
00844-q5QZSEeHe5g,"photography","photo",44
00844-q5QZSEeHe5g,"photos","photo",2
00844-q5QZSEeHe5g,"pillows","pillow",2
00844-q5QZSEeHe5g,"pipes","pipe",16
00844-q5QZSEeHe5g,"plants","plant",1
00844-q5QZSEeHe5g,"power outlet","outlet",1
00844-q5QZSEeHe5g,"remote","remote control",2
00844-q5QZSEeHe5g,"shelves","shelving",14
00844-q5QZSEeHe5g,"shoes","shoe",30
00844-q5QZSEeHe5g,"suitcase","luggage",3
00844-q5QZSEeHe5g,"tablecloth","table cloth",3
00844-q5QZSEeHe5g,"teddy bear","stuffed animal",3
00844-q5QZSEeHe5g,"toolbox","tool box",2
00844-q5QZSEeHe5g,"tools","tool",6
00844-q5QZSEeHe5g,"towels","towel",1
00844-q5QZSEeHe5g,"toy car","toy",1
00844-q5QZSEeHe5g,"toy duck","toy",4
00844-q5QZSEeHe5g,"toy trailer","toy",1
00844-q5QZSEeHe5g,"toy train","toy",1
00844-q5QZSEeHe5g,"training bench","weight bench",1
00844-q5QZSEeHe5g,"trash can","trashcan",7
00844-q5QZSEeHe5g,"trash","trashcan",1
00844-q5QZSEeHe5g,"tv decoder","tv remote",2
00844-q5QZSEeHe5g,"wall controller","wall control",3
00844-q5QZSEeHe5g,"wifi transmitter","wifi router",1
00844-q5QZSEeHe5g,"window pane","window",1
00844-q5QZSEeHe5g,"wool","cloth",1
00847-bCPU9suPUw9," door frame","door frame",1
00847-bCPU9suPUw9,"ceiling  vent","ceiling vent",1
00847-bCPU9suPUw9,"ceiling light","ceiling lamp",5
00847-bCPU9suPUw9,"door  ","door",1
00847-bCPU9suPUw9,"door  frame","door frame",2
00847-bCPU9suPUw9,"door ","door",8
00847-bCPU9suPUw9,"toilet handle","handle",1
00847-bCPU9suPUw9,"towel holder","towel bar",1
00847-bCPU9suPUw9,"trash bin","trashcan",3
00847-bCPU9suPUw9,"wall ","wall",1
00847-bCPU9suPUw9,"wall lmap","wall lamp",1
00847-bCPU9suPUw9,"wall vent","vent",2
00847-bCPU9suPUw9,"window ","window",6
00848-ziup5kvtCCR,"remote","remote control",1
00848-ziup5kvtCCR,"teddy bear","stuffed animal",1
00848-ziup5kvtCCR,"towel rack","towel bar",2
00849-a8BtkwhxdRV,"books","book",2
00849-a8BtkwhxdRV,"cupboard","cabinet",3
00849-a8BtkwhxdRV,"decoartive plate","decorative plate",2
00849-a8BtkwhxdRV,"dust bin","dustbin",5
00849-a8BtkwhxdRV,"radfiator","radiator",1
00849-a8BtkwhxdRV,"towel holder","towel bar",1
00849-a8BtkwhxdRV,"towel rack","towel bar",1
00849-a8BtkwhxdRV,"wall decoration","picture",2
00853-5cdEh9F2hJL,"doorframe","door frame",13
00853-5cdEh9F2hJL,"shelf /w clutter","shelf with clutter",1
00853-5cdEh9F2hJL,"table plant","plant",1
00853-5cdEh9F2hJL,"toilet bin","trash can",1
00853-5cdEh9F2hJL,"toilet bowl brush holder","toilet brush holder",2
00861-GLAQ4DNUx5U,"doorframe","door frame",13
00861-GLAQ4DNUx5U,"shelf /w clutter","shelf with clutter",1
00861-GLAQ4DNUx5U,"toilet bin","trash can",2
00861-GLAQ4DNUx5U,"unknown clutter","clutter",28
00861-GLAQ4DNUx5U,"unknown wall","wall",1
00862-LT9Jq6dN3Ea,"certain","curtain",1
00862-LT9Jq6dN3Ea,"terrace door","door",1
00862-LT9Jq6dN3Ea,"tiled floor","floor",4
00862-LT9Jq6dN3Ea,"window ","window",3
00869-MHPLjHsuG27,"tabletop box","box",1
00869-MHPLjHsuG27,"terrace door","door",3
00869-MHPLjHsuG27,"towel basket","basket",1
00871-VBzV5z6i1WS,"art","picture",4
00871-VBzV5z6i1WS,"batroom art","bathroom art",1
00871-VBzV5z6i1WS,"doorframe","door frame",14
00871-VBzV5z6i1WS,"table top","table",2
00871-VBzV5z6i1WS,"tablecloth","table cloth",1
00871-VBzV5z6i1WS,"toilet bin","trash can",1
00871-VBzV5z6i1WS,"toilet paper holder","toilet paper dispenser",1
00871-VBzV5z6i1WS,"trash bin","trashcan",1
00871-VBzV5z6i1WS,"unknown clutter","clutter",14
00873-bxsVRursffK,"doorframe","door frame",16
00873-bxsVRursffK,"table plant","plant",4
00876-mv2HUxq3B53,"box /w books","box with books",1
00876-mv2HUxq3B53,"door ","door",4
00876-mv2HUxq3B53,"floor ","floor",1
00876-mv2HUxq3B53,"tabletop","table",4
00876-mv2HUxq3B53,"towel holder","towel bar",8
00876-mv2HUxq3B53,"trash bin","trashcan",6
00876-mv2HUxq3B53,"widnow frame","window frame",1
00877-4ok3usBNeis,"ceiling ","ceiling",1
00877-4ok3usBNeis,"door  frame","door frame",1
00877-4ok3usBNeis,"door ","door",2
00877-4ok3usBNeis,"door kinge","door hinge",1
00877-4ok3usBNeis,"night stand","nightstand",1
00877-4ok3usBNeis,"night table","nightstand",1
00877-4ok3usBNeis,"painting  frame","painting frame",1
00877-4ok3usBNeis,"picture ","picture",3
00877-4ok3usBNeis,"tabletop trinket","trinket",3
00877-4ok3usBNeis,"toilet bin","trash can",1
00877-4ok3usBNeis,"toilet paper holder","toilet paper dispenser",2
00877-4ok3usBNeis,"towel holder","towel bar",1
00877-4ok3usBNeis,"trash bin","trashcan",2
00877-4ok3usBNeis,"unknown picture/window","picture",1
00877-4ok3usBNeis,"window ","window",1
00878-XB4GS9ShBRE," door frame","door frame",1
00878-XB4GS9ShBRE," flower","flower",1
00878-XB4GS9ShBRE,"bascet","basket",3
00878-XB4GS9ShBRE,"ceiling  vent","ceiling vent",1
00878-XB4GS9ShBRE,"ceiling light","ceiling lamp",6
00878-XB4GS9ShBRE,"door ","door",2
00878-XB4GS9ShBRE,"door fame","door frame",1
00878-XB4GS9ShBRE,"lamp ceiling","ceiling lamp",1
00878-XB4GS9ShBRE,"lmap","lamp",1
00878-XB4GS9ShBRE,"mirror ","mirror",1
00878-XB4GS9ShBRE,"night table","nightstand",4
00878-XB4GS9ShBRE,"towel holder","towel bar",1
00878-XB4GS9ShBRE,"trash bin","trashcan",3
00878-XB4GS9ShBRE,"tv led","tv",1
00878-XB4GS9ShBRE,"window ","window",4
00878-XB4GS9ShBRE,"windows frame","window frame",2
00880-Nfvxx8J5NCo,"door ","door",2
00880-Nfvxx8J5NCo,"floor ","floor",2
00880-Nfvxx8J5NCo,"painting ","painting",1
00880-Nfvxx8J5NCo,"tabletop","table",3
00880-Nfvxx8J5NCo,"trash bin","trashcan",1
00880-Nfvxx8J5NCo,"tv ","tv",1
00880-Nfvxx8J5NCo,"unknown ","unknown",1
00890-6s7QHgap2fW,"bath tube","bath tub",1
00890-6s7QHgap2fW,"books","book",3
00890-6s7QHgap2fW,"cooffe machine","coffee machine",1
00890-6s7QHgap2fW,"cupboard","cabinet",2
00890-6s7QHgap2fW,"door mat","doormat",1
00890-6s7QHgap2fW,"kitchen countertop","kitchen counter",1
00890-6s7QHgap2fW,"kitchhen cabinet door","kitchen cabinet door",2
00890-6s7QHgap2fW,"microvawe","microwave",1
00890-6s7QHgap2fW,"ornamental plant","plant",2
00890-6s7QHgap2fW,"oven hood","range hood",1
00890-6s7QHgap2fW,"pair of shoes","shoes",3
00890-6s7QHgap2fW,"shoes","shoe",4
00890-6s7QHgap2fW,"toilet paper holder","toilet paper dispenser",1
00890-6s7QHgap2fW,"toys","toy",8
00890-6s7QHgap2fW,"trash can","trashcan",3
00890-6s7QHgap2fW,"unknown kitchen stuff","unknown",10
00890-6s7QHgap2fW,"unknown office stuff","unknown",8
00890-6s7QHgap2fW,"wardeobe door","wardrobe",8
00890-6s7QHgap2fW,"wardrobe door","wardrobe",8
00890-6s7QHgap2fW,"wardrobe drawer","drawer",4
00890-6s7QHgap2fW,"washbasin cabinet","wash cabinet",4
00890-6s7QHgap2fW,"window  glass","window glass",3
00890-6s7QHgap2fW,"windowsill","window frame",2
00890-6s7QHgap2fW,"~aper","unknown",1
00891-cvZr5TUy5C5,"box /w books","box with books",11
00891-cvZr5TUy5C5,"boxes /w books","boxes with books",8
00891-cvZr5TUy5C5,"coffe machine","coffee machine",1
00891-cvZr5TUy5C5,"shoes","shoe",4
00891-cvZr5TUy5C5,"trash bin","trashcan",2
00891-cvZr5TUy5C5,"wall ","wall",3
00894-HY1NcmCgn3n,"lighting grid","lighting fixture",5
00894-HY1NcmCgn3n,"tiled floor","floor",1
00900-XRJ2muKkwAV,"books","book",6
00900-XRJ2muKkwAV,"hood","range hood",2
00900-XRJ2muKkwAV,"night table","nightstand",5
00900-XRJ2muKkwAV,"shoes","shoe",15
00900-XRJ2muKkwAV,"toilet paper holder","toilet paper dispenser",3
00900-XRJ2muKkwAV,"trash bin","trashcan",1
00900-XRJ2muKkwAV,"tv remote control","tv remote",3
00900-XRJ2muKkwAV,"walll","wall",2
00901-aJoC8Qw6xQ5,"tabletop","table",3
00904-S9CUp5RsFY9,"indow curtain","window curtain",1
00904-S9CUp5RsFY9,"night table","nightstand",4
00904-S9CUp5RsFY9,"picure","picture",2
00904-S9CUp5RsFY9,"remote","remote control",1
00905-9v5HzFAB1cm,"decoration bowl","decorative bowl",1
00905-9v5HzFAB1cm,"night table","nightstand",4
00905-9v5HzFAB1cm,"toilet paper holder","toilet paper dispenser",2
00905-9v5HzFAB1cm,"trash bin","trashcan",1
00907-WGxjrSp71zX," toilet bin","trash can",1
00907-WGxjrSp71zX," toilet paper","toilet paper",1
00907-WGxjrSp71zX,"lawnmower","lawn mower",1
00907-WGxjrSp71zX,"mircowave","microwave",1
00907-WGxjrSp71zX,"supporting structure","support",1
00907-WGxjrSp71zX,"tailet","toilet",1
00907-WGxjrSp71zX,"terrace door","door",1
00907-WGxjrSp71zX,"tiled floor","floor",3
00907-WGxjrSp71zX,"toilet bin","trash can",1
00907-WGxjrSp71zX,"toolbox","tool box",1
00907-WGxjrSp71zX,"trash bin","trashcan",4
00907-WGxjrSp71zX,"window ","window",1
00909-MrKys1cv4jD,"books","book",1
00909-MrKys1cv4jD,"coffie machine","coffee machine",1
00909-MrKys1cv4jD,"coffiee machine","coffee machine",1
00909-MrKys1cv4jD,"coffiee table","coffee table",2
00909-MrKys1cv4jD,"dryer","clothes dryer",1
00909-MrKys1cv4jD,"dust bin","dustbin",5
00909-MrKys1cv4jD,"kitchen countertop","kitchen counter",1
00909-MrKys1cv4jD,"nigtstand","nightstand",1
00909-MrKys1cv4jD,"remote","remote control",3
00909-MrKys1cv4jD,"toilet paper holder","toilet paper dispenser",1
00909-MrKys1cv4jD,"towel rod","towel bar",1
00910-jE7Qzu3FyJD,"bathroom utencills","bathroom utensils",4
00910-jE7Qzu3FyJD,"bathroom utencils","bathroom utensil",2
00910-jE7Qzu3FyJD,"books","book",3
00910-jE7Qzu3FyJD,"cabinet  door","cabinet door",4
00910-jE7Qzu3FyJD,"cair","chair",1
00910-jE7Qzu3FyJD,"ceiilng","ceiling",1
00910-jE7Qzu3FyJD,"cupboard","cabinet",1
00910-jE7Qzu3FyJD,"curatin","curtain",2
00910-jE7Qzu3FyJD,"decoration plan","decorative plant",1
00910-jE7Qzu3FyJD,"decoration plant","decorative plant",14
00910-jE7Qzu3FyJD,"dish washer","dishwasher",1
00910-jE7Qzu3FyJD,"fan-coil","fan coil",17
00910-jE7Qzu3FyJD,"goal","goalpost",1
00910-jE7Qzu3FyJD,"hand cart","handcart",1
00910-jE7Qzu3FyJD,"kitchen coutertop item","kitchen counter item",2
00910-jE7Qzu3FyJD,"poufe","pouffe",2
00910-jE7Qzu3FyJD,"remote controller","remote control",1
00910-jE7Qzu3FyJD,"tiled floor","floor",1
00910-jE7Qzu3FyJD,"tiled wall","wall",2
00910-jE7Qzu3FyJD,"toilet paper holder","toilet paper dispenser",2
00910-jE7Qzu3FyJD,"towel holder","towel bar",2
00910-jE7Qzu3FyJD,"towel paper holder","toilet paper dispenser",1
00910-jE7Qzu3FyJD,"trash bin","trashcan",1
00910-jE7Qzu3FyJD,"trash can","trashcan",1
00910-jE7Qzu3FyJD,"unknown countertop item","unknown",2
00910-jE7Qzu3FyJD,"washbasin cabinet","wash cabinet",3
00911-a8h4mZT8buN,"badside cabinet","bedside cabinet",1
00911-a8h4mZT8buN,"shower head","showerhead",2
00911-a8h4mZT8buN,"toilet paper holder","toilet paper dispenser",2
00911-a8h4mZT8buN,"toilet plunger","plunger",1
00911-a8h4mZT8buN,"towel holder","towel bar",2
00911-a8h4mZT8buN,"wall coping","wall",2
00911-a8h4mZT8buN,"wall niche","wall hanging decoration",2
